SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,RAIL_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age
960000,39640,4799,2956.6,63200.1,12689.5,2712.7,34
1406000,38463,5555,5840.6,60078.8,9152.9,5578.9,22
452500,12730,2592,5070.8,72093.1,22902.6,2144.4,36
469000,8800,2534,5553.1,72462.4,23399.8,1662.3,22
3.00E+05,3450,1870,6205,73066,24119.3,957.2,15
602000,34195,4136,5024.4,60612,9826.8,4772.2,52
477000,8800,2648,6299.6,73052.4,24148.2,877.1,31
422000,9200,2143,5015.6,71484,22403.9,2601.4,27
765000,39465,3387,4028.5,61310.3,10718,3784.4,57
9.00E+05,36155,3159,2546.6,62874.4,12540.2,2301.3,21
420000,10450,2183,614.5,66513.9,16723.2,855.6,50
1432400,36155,4140,2933.1,62441,12044.3,2688.6,4
1350000,36155,4226,3313.1,62005.3,11545.8,3069,13
450000,11355,2597,6730.9,73228.8,24450.7,501.4,31
395000,9350,1863,1727.4,67459.1,17918.9,1968.4,50
415000,11000,2080,1087.2,66707.2,17058.6,1328.3,50
865000,36373,4001,5389.6,59503.8,8730.8,5132.4,36
480000,9200,2565,6684,72817.9,24099.9,831.4,33
485000,21630,2459,5703.4,71722.8,22875.5,2039.2,36
440000,10100,1959,618,65979.2,16279.4,859.2,50
454000,13100,2575,948.7,66232.2,16630.8,1189.9,50
4.00E+05,12200,1905,429.1,65656.3,15957.3,670.5,50
1200000,41382,5014,5863.3,71651.2,22916.1,1969.7,12
460000,9499,2138,864,66043,16433,1105.3,20
944000,35676,4662,2484.3,62101.6,11901.2,2240.3,25
466000,10844,2116,1125.6,66074.7,16574.7,1366.9,23
677500,50094,2338,5804.8,71147.1,22503.1,2322,38
377000,5588,1889,7169.2,72649.5,24162,758.8,27
560000,38551,2992,4363,69438.7,20586.5,4283.3,32
1070000,23315,3289,4527.2,59498.3,8984.2,4276.3,13
335000,5125,1820,7440.8,72807.7,24400.4,524,27
395000,5125,2477,7051.4,72343.7,23882.9,1041.1,27
586500,16250,3383,543.2,63676.9,13930,297.3,33
450000,22750,1787,1112,62992.2,13137.5,867.5,55
340000,7510,1796,6759.9,71872.1,23399,1494.2,32
485000,9901,2521,2397.5,66959.7,17786.6,2638.6,26
422000,15845,2071,1997.1,66499.7,17282.1,2238.4,51
525000,39640,2485,4639.4,69393,20668.2,4172.9,45
6.00E+05,49920,2626,3271.1,67777.5,18847.2,3512.1,28
405000,10360,2397,597.6,64790.5,15326.7,840.9,39
325000,4625,1864,7149.7,72063.2,23704.8,1199.2,31
640000,5945,2427,1240.4,62654.1,12838.3,996.3,13
1228000,33018,4320,2571.1,61073.3,10993.4,2315.2,13
395000,7500,2280,49.5,64082.3,14532.7,294.8,37
450000,15090,2661,1960.6,66124.9,16949.8,2202,51
1137000,19714,4489,4505.7,58982.4,8557,4288.5,10
665000,9140,2436,717.1,63049.8,13360.9,472.7,13
455000,9900,1982,1892.3,65930.6,16776.2,2133.7,51
430000,10450,2030,2089.9,65967.4,16894,2331.3,51
543000,12685,2717,989.1,64756.2,15495,1233.4,49
1210000,31304,5475,2190.7,61026.5,11130.4,1929.7,25
630000,43560,5172,1041.4,62143.8,12466.6,797.4,57
465000,9900,2211,2088,65836.4,16796.3,2329.5,51
326000,3400,1729,3988,67820.6,19106.1,4229.1,23
332000,3060,1894,5479.5,69444.9,20997.7,3867.4,32
360000,3400,1729,4009.3,67802.5,19106.3,4250.4,23
360000,5974,2556,7759,71961.1,23897.5,970.1,25
355000,7878,1844,388.7,63627.2,14359.6,633.4,38
370000,7878,2261,271.2,63504.6,14209.7,515.7,37
460000,7161,2536,8005.1,72051.5,24084.7,771.1,25
344000,3402,1729,4166.1,67693.5,19095.3,4407.2,23
425000,7528,2117,917.9,64070,14935.4,1163.4,38
315000,3060,1629,5886.6,69518.5,21243.2,3631.7,35
312000,3060,1894,5756.8,69360.9,21067.5,3809.6,35
427200,7500,2331,990.7,64034.2,14943.6,1236,39
280000,3060,1659,6042.8,69413.3,21237.2,3629.2,35
730000,11843,3403,2337.4,59991,10284.8,2099.1,24
452000,6901,2291,6345.6,69643.5,21542.7,3255.9,21
850000,36939,4021,2098.2,60003.7,10396,1862.2,36
475000,10500,2591,1790.6,60397.6,10857.5,1538.4,50
525000,31064,2818,1741,64429,15653.5,1986.9,49
495000,13325,4242,1589.8,60464.3,10990.3,1337.1,47
446500,10069,1991,1597,64099.4,15284.6,1841.9,19
340000,3060,1894,6451.8,69428.4,21440.3,3422.4,35
612500,10000,2725,1475.1,60472.7,11072.8,1224.8,18
545000,9975,2350,1779.5,59823.2,10457.3,1565.3,24
552000,15240,2503,1695.6,59373,10179.8,1500.1,50
650000,11000,2411,3775.8,56913.6,7358.4,3424.4,11
6.00E+05,10100,2226,4147.6,56358.4,6778.3,3760.4,11
565000,9980,3256,913.6,61962.2,13440.4,1177.3,2
340000,7500,1514,573.9,61551.8,12990.8,833.9,55
340000,7500,2078,2059.2,63180.7,14884.4,2303.7,47
355000,17735,2115,1249.8,62303.1,13847.8,1508.4,48
387000,7500,1894,2035.3,63059.8,14791,2280.4,47
367500,9232,1250,46.9,60810.6,12175.7,277.3,16
535000,10000,2738,2256.3,58121.1,9040.5,2065.8,39
415000,7500,1864,1965.1,62890.2,14640.6,2214.2,48
355000,8000,1743,1570.9,62403.4,14111.6,1829,54
640000,12000,2313,1241.9,59085.4,10256.4,1050.7,54
297500,4748,1829,7824,69248.3,22011.8,2585.3,42
350000,9599,2135,8215.8,69598.1,22450.2,2140.8,39
225900,10000,1262,1024.1,61434.2,13167.9,1275.2,55
305000,4878,1466,7417.4,68641.1,21395.6,3049.1,23
355000,8000,2071,1791.8,62230.9,14125.6,2053.9,54
279000,8874,1119,1337,61690.2,13516.8,1593.9,45
355000,4849,1768,8017.2,69183.5,22070.1,2413.5,26
5.00E+05,11500,2382,1802.3,57998,9260.6,1580.7,39
342000,4978,1997,7627.6,68714.4,21554.5,2842.4,41
545000,11500,2344,3299.5,56244.7,7255.2,2917.6,39
695000,11500,2836,3450.5,56067.2,7046,3074.2,6
316000,5842,1768,7729.6,68713.7,21612.3,2737.9,41
360000,9492,1444,891.4,60882,12751.9,1109.2,29
415000,7500,1869,558.8,60483.5,12312.8,762.7,48
353000,8920,2013,383.5,60285.7,12081.6,582.1,48
312000,5092,1810,8512.7,69330.5,22433.8,1928,39
315000,5217,1997,7943.5,68647.2,21684,2555,41
460000,12900,1971,3415.6,55782.4,6873.2,3067.2,53
355000,7500,1608,1943.2,61797.6,13953.6,2195.8,55
314900,9000,1413,2210.1,61927.3,14194.2,2464.3,55
310000,4664,1769,8673.6,69226.7,22454.2,1796.6,39
440000,13463,1928,85.5,59393.3,11361.3,276.8,21
350000,7500,1486,1240,60623,12820,1439.3,27
380000,9500,1672,333.6,59415.6,11542.8,525.1,31
715000,8500,2948,1440,57204.9,9076.1,1057.2,16
395000,6879,2357,9522.2,69648,23197.4,921.7,33
337500,4600,2130,9954,70083.5,23689.3,472.5,29
350000,8250,1154,1600.7,60497.6,12980.6,1795.8,16
565000,10316,3306,294.1,59041.3,11324,485.1,47
360000,6593,2427,10184.7,70300.6,23969.1,219.9,28
370000,8362,1418,1101.3,59890.6,12332,1292.5,47
365000,12600,1520,2715.1,61566.3,14318.4,2933.3,35
290000,7500,1457,1208.1,59679.8,12293.3,1399.8,56
355000,10122,1913,1401.3,59895.6,12544.5,1592.6,56
350000,8520,1825,1769.1,60217.3,12963.8,1960.1,56
390000,6500,2357,10022.7,69583.1,23421.8,446.6,33
395000,6500,2357,9922.6,69462.6,23291.4,557.9,33
380000,6750,2193,9794.3,69263.5,23098.2,709.1,32
390000,6500,2357,10055.9,69562,23428.6,418.8,33
350000,7500,1652,1645.7,59585.3,12572.6,1836.6,56
7.00E+05,15510,2985,881.9,56567.9,9200.3,574.5,16
370000,8350,1698,1437.6,59160.4,12217.2,1632.4,46
595000,8350,2718,931.1,58558.2,11570.6,1181.4,6
850000,26736,3895,412.1,56697.4,9594.7,110.6,16
307000,5383,1440,8500.5,66954.1,20989.3,2517.1,30
275000,4662,1735,9579.5,68170.4,22328.1,1173,36
307500,4488,1750,6629.4,64718.5,18577.1,4891.8,22
435000,8000,1998,383.4,57607.8,10749.7,766.3,26
326000,9498,1652,2446.1,59908.2,13308.5,2637.2,56
285000,4144,1788,9588.9,68036.1,22260.6,1224.4,22
330000,4380,1689,8228.6,66453.7,20535.7,2928.6,27
328000,3400,1580,6805.1,64777.5,18723.6,4757.7,13
486000,16940,2862,440,56249,9447.3,238.7,59
285800,3773,1536,8567.9,66552.6,20814.1,2673.9,27
310000,4627,1601,9120.2,67201.6,21504,1935.3,28
324000,4645,1393,9492.9,67523.2,21921.6,1544.3,15
320000,4200,1964,7745.5,65365.4,19643.8,3827.3,27
375000,7700,1712,2521.3,59323.7,13113.6,2731.2,36
296000,3645,1466,9366.8,67220.5,21675.9,1795.6,16
320000,3946,1954,8882.6,66583.4,21024.5,2439.6,29
665000,16100,3891,952.5,55015.8,8686.8,738.7,31
610000,16100,3084,1034.3,54906.4,8595.6,818,37
359000,4020,1964,7909.4,65260,19708.1,3786.1,16
290000,3614,1964,7822.2,65104.8,19566.7,3939.9,27
375000,10725,1610,2759.2,59214,13266.4,2987.2,31
440000,7520,1825,4326.9,60928,15145.3,4518.4,36
350000,3500,2138,9888.4,67364.1,22102,1400,25
279000,4956,1633,8528.6,65653,20322.4,3132.4,27
350000,7500,1542,4014.3,60351.8,14667.6,4204.8,56
595000,12706,2808,1733.6,56643.3,11611.6,1927.5,39
760017,12501,3221,3117.1,58097.1,13179.8,3348.3,0
850000,12730,4696,2975.1,57939.6,13014.4,3194.4,0
756600,12501,3221,3045.3,57898,13063.7,3256.2,0
769400,18247,3071,3182.1,58017,13223.4,3403.9,0
896700,13515,4954,3112.4,57856.7,13111.4,3317.1,0
549000,12768,2994,2373,56989,12255.5,2563.5,37
515000,12868,2605,1592.5,55894.6,11343.4,1809.4,40
1010000,18984,4298,3049.9,57218.5,12914.3,3241.1,15
426000,10386,2012,1726.7,55613.1,11432.9,1955.4,51
1105000,27225,4348,2308.9,56237.9,12075.8,2519.9,13
462000,9702,2149,1579.7,55311.6,11262.7,1820.2,30
620000,45738,2029,2539.6,56391,12303.1,2750.8,52
393000,9701,2130,1445.6,55031.7,11111.4,1695.9,50
452000,9702,2331,1589.4,55089.3,11255,1839.8,52
455000,9270,2280,1398.3,54860.6,11055.3,1654.1,31
5.00E+05,29090,2981,2140.6,55655.2,11841.6,2370.3,37
541000,14896,2855,2097.6,55480.7,11778,2337.8,34
6.00E+05,12960,3164,3243,56190.2,12938.5,3471.9,15
467500,9450,2051,1914.8,54811.8,11879.6,2475.2,33
375000,8938,1796,2269.1,55064.4,12248.3,2851.6,31
439000,11103,2112,1522.7,54365.2,11688.3,2206.8,28
449900,8798,2559,3070.3,55720.4,12952.2,3544.7,49
385000,9275,2312,3187.5,55783.2,13086.5,3678.6,48
289900,8712,2600,4198,56503.3,14085.7,4646.7,37
380000,7875,1516,3726,55984.2,13742.4,4340.4,35
390000,7875,1821,2568.9,54886.9,12809.5,3317.8,34
360000,7875,2005,2533.1,54724.5,12832.5,3299.9,54
465000,8175,1988,4293.3,56359.6,14312.5,4902.5,27
410000,7875,2303,4667.4,56674.2,14646.5,5217.4,47
355000,8190,2091,2910.7,54854.9,13233.6,3682.1,54
445000,7950,2007,3636,55549.2,13851.6,4388.5,36
587000,9345,2360,1739.3,53387.9,12147.8,2379.6,32
425000,8080,1742,3174.8,55011.9,13487.2,3946.1,31
534000,8137,2646,1622.6,52946.6,11929,2101.9,26
370000,9270,1928,3360.7,55116.2,13669.7,4132.1,56
379900,7950,1880,2690.8,54356.9,13097.2,3445.1,53
385000,8400,2190,2069.5,53364.1,12461.3,2666.9,53
485000,8480,1721,4433.5,55947.6,14667.8,5197.6,34
350000,7800,2333,4615.4,56054.3,14849.8,5380.5,48
360000,7875,1911,2343,53250.1,12700.5,2876.1,50
525000,8370,2994,2253,52916.1,12523.7,2661.9,26
369000,7524,1995,5137.3,56298.6,15384.2,5906.6,49
360000,14248,1648,3581.7,53884.3,13992.7,4191.6,62
350000,9202,2038,3109.7,52644.6,13258.6,3338.1,44
270000,8100,1095,3429.8,53372.8,13770.4,3913.2,61
292500,7800,1374,3582.3,53496.4,13938.7,4087.8,62
553100,14208,4684,2881.6,51655.4,12773.3,2723.1,39
352500,7875,2740,4020.9,53925.6,14421.6,4602.1,57
473000,12360,2504,3286.9,51936,13149.2,3127.1,40
350000,7750,1921,5546.9,55689.3,15944.2,6288.9,58
290000,7500,1367,5687.2,55801.8,16080.8,6431.4,58
435000,8200,1688,3723.2,52725.3,13882.5,3947.6,6
250000,8025,1448,3958.9,53164.7,14231.3,4334.5,62
350000,7875,2076,4322.9,53799.2,14698.9,4851.3,58
415000,9400,2439,3189.9,51348.4,13186.6,3040.2,47
420000,7500,2134,4077.6,52589,14183.7,4217.9,11
540000,11250,1916,4938.7,54162.6,15339.2,5507.7,51
433000,7500,2109,4159,52560.8,14253.1,4279.7,6
242300,7500,2143,4684.1,53385.5,14977.9,5079,58
379000,7500,1605,3930.4,51578.8,13920.5,3781.8,6
426000,7500,1779,4607.1,52932.9,14799.4,4854.4,4
385000,7500,2007,4555.5,52182.3,14509.3,4457,56
395000,8000,1824,6344.7,55173.1,16772.4,6985.9,37
355000,7500,1713,6020.2,54709.2,16433.8,6611.2,57
437500,7500,2561,6143.2,54784.2,16558.7,6738.4,57
425000,7500,2282,5210.8,53054.6,15409.5,5449.2,57
305000,7500,1608,6288.7,54900.4,16707.7,6893.7,36
265000,7500,1422,6139.8,54662.6,16547.7,6715,54
525000,11964,2381,5665.9,53642.8,15962.8,6051.3,57
330000,9876,1677,6755.2,55311.2,17182.5,7391.4,57
380000,7912,1929,5618.6,53362.2,15864,5923.7,22
395000,8000,2116,6617.7,54885.1,17029.8,7199.7,16
380000,7500,2086,7029.6,55351.5,17455.5,7656.5,36
4.00E+05,12115,2057,5610.6,51968,15632.5,5468.4,47
639000,14530,4011,4809.9,50922.6,15072.3,4693.5,26
374000,7623,1551,6640.5,53584.4,16892.8,6937.1,6
315000,7904,1228,7504.4,55001.7,17904.3,8053.1,58
420000,7920,1829,6940.4,53913.5,17236.9,7306.6,58
330000,7933,1635,6184,52227.1,16191.8,6041.7,54
365000,7904,1830,7549,54901.4,17940,8078.2,46
340000,7700,1510,7365.4,54327.8,17702.6,7797.4,58
425000,9405,1921,7156.4,53828.5,17431.6,7482.8,58
370000,8712,1395,7253.3,53813.5,17521.7,7565.7,58
424000,7623,1714,6696.2,52401.3,16703,6554.9,16
355000,7800,1644,7456.7,53902,17730.7,7775.3,53
335000,7722,1579,7210.5,53376,17402.2,7386.3,31
437500,7533,2617,7799.3,54116.2,18093.1,8148.5,28
370000,7500,1672,7342.2,53050,17460.8,7386.3,16
4.00E+05,13200,1690,8305.1,54713.3,18655.1,8751.5,55
380000,8000,2091,7778.6,53504.1,17972.1,7942.8,26
415000,7949,1827,5724,50390.2,16253.6,5623.2,6
375000,9000,1545,8139.1,53734.7,18359.1,8342.8,62
378000,14500,2353,8351.4,53984,18603.6,8610.6,67
285000,8122,1356,6828.7,50945,17282.6,6725.3,60
280000,7920,1360,6473.7,50290,17127.7,6087.5,62
270000,8000,1043,8827.8,53549.4,18987.5,8899.8,62
238500,8112,1312,7060.7,50960.4,17535.1,6820.5,60
275000,7500,1190,8715.9,53258.6,18824.8,8694.9,62
360000,10631,2052,8610.4,52962.7,18662.1,8486.2,61
355000,7700,1589,8510,52682.7,18611.9,8381.7,11
370000,7920,2147,6782.2,50277,17479.1,6185,62
325000,7920,1632,6543.3,49955.5,17340.4,5848.5,62
310000,3613,1896,6110.2,62386.9,17097.9,6306,36
399000,8018,2238,5849.7,61934.9,16713,6041,21
4.00E+05,6302,2489,6084.3,61869.2,16861.9,6275.6,29
350000,8326,2489,5993.5,61558.1,16665.5,6185.2,20
1400000,33323,6005,5377.9,60774.7,15925.8,5568.9,0
275000,3374,1351,6729.8,62025.8,17407.2,6515.3,21
280000,3150,1794,6574.4,61819.3,17207.1,6742.4,36
340000,4960,1789,7358.7,62534.6,18093.9,5864.3,24
350000,6868,2112,6939.2,61983.2,17566.7,6437.8,27
375000,7500,2327,8383.8,63619,19302.4,4594,55
374500,5193,2015,6925.3,61584.4,17407.3,6690.5,19
715000,50530,2197,5095.8,59282.1,15216.1,5374.3,53
275000,7500,941,9812.7,64301.9,20655.1,3443.1,16
310000,9504,1093,9643.3,64077.5,20440.7,3669.6,16
340000,7500,1519,9939.1,64341.5,20767.3,3364.2,53
330000,4724,1848,10438.1,64925.5,21357.9,2717.7,22
330000,10087,1536,9428.2,63695.1,20130,3995.6,44
317500,8000,1246,9317,63549.9,19992.6,4179.9,16
330000,8500,1821,8428.5,62454,18908.7,5356.9,44
290000,7500,1240,10170.9,64313.6,20936.2,3277.2,43
345000,4762,1738,11268.5,65574.1,22235.6,1904.9,24
329000,4446,1738,10717.8,64900.5,21569.7,2652.7,25
345000,5002,1848,11366.7,65607,22334.8,1825.3,24
305000,4039,1598,11458.4,65712.9,22443.3,1730.3,24
338500,4446,1598,10764.6,64874.2,21596.5,2649.5,22
345000,4444,1738,11255.4,65426.4,22178,2035.1,24
640000,49223,4047,6890.8,60282.1,17012.5,7174.8,41
330000,5003,1738,10713.7,64763.2,21515.4,2717.8,22
3.00E+05,4375,1598,11365.4,65498.9,22289.9,1931.4,23
345000,8250,1562,8773,62361.7,19163,5284.5,44
278500,5074,1738,11121.6,65144.8,21969.8,2293.1,22
268000,8850,1216,10400.6,64117.2,21045.7,3323.8,56
450000,15589,3580,8684.8,62016.3,18986.2,5518.5,36
350000,13500,1731,10926.2,64640.8,21641.4,2700.5,58
316000,8440,1395,10247.5,63765.5,20800.1,3629.6,48
250000,3909,1360,12071.8,65906.8,22977.5,1355.3,27
263000,7800,1261,9743.1,62926.8,20128.8,4468.5,51
330000,4958,1848,12259.1,65883.6,23116.7,1278.1,27
329000,4878,1848,12460.1,66077.6,23342.7,1065,27
342500,4958,1905,12641.2,66259,23544.6,834.1,27
340000,12000,1626,10710.6,63804.8,21203,3405.4,56
315000,8000,1437,10663,63671.2,21106.5,3554.9,17
320000,8625,1640,10407.2,63225.8,20760.5,3955.9,51
290000,7800,1399,11212,64194.5,21715,2950.5,57
365000,7500,1633,10226.2,62988.9,20541.6,4227.2,13
362000,9113,2022,10701.2,63535.8,21095.9,3630,37
355000,8250,1487,12892.3,66141.2,23694.8,811.6,15
290000,11208,1236,12358.8,65479.5,23053.1,1523,58
350000,7500,1399,10938,63731.5,21349.5,3401.5,16
1300000,54450,5062,8995.9,61368.6,19090.9,5794.4,16
540000,44693,1559,7528.1,59523.4,17403.3,7715.8,53
325000,8852,1832,10584.6,62817.7,20794.3,4220.1,52
339900,8250,1605,12140.7,64704.1,22625.2,2207.3,55
359900,8500,1554,10431.2,62593.3,20607.8,4451.1,52
280000,7500,1438,13045.9,65663.8,23654.9,1147.9,58
270000,7500,1336,12601.3,65100.2,23118.7,1741.7,58
318000,7500,1965,12487.8,64956.5,22982.5,1891.3,58
350000,7650,1958,10294.9,62303.3,20418,4728.9,54
825000,39248,5284,9458.2,61188.3,19449.9,5785.7,24
365000,7540,2125,13593.6,66074.7,24223.3,635.5,58
234000,9900,1192,13526.1,65976.7,24137.8,711.1,58
358300,7500,1494,13360.1,65778.6,23941.7,945.8,16
285000,7500,1704,13191.9,65564.1,23738.8,1168,58
301700,7500,1623,12686.8,64922.3,23132.9,1842.6,58
859000,43996,4617,7520.5,58818.8,17345,7785.5,20
285000,7500,1470,11428.2,63308.1,21635.6,3539.8,57
305000,9375,880,12476.1,64532,22848.4,2214.9,6
445000,13085,2660,9386.7,60807.2,19298.2,6164.8,31
260000,7725,990,11944.1,63843.8,22212.5,2939.1,51
630000,15761,3274,8742,59879.5,18563.7,7101.5,13
320000,9200,1465,10983.9,62623.6,21084.5,4214.4,51
980000,21780,5023,6718,57858.9,16752.6,7297,23
367000,7950,1609,6299,57048.4,16521.1,7068,21
310000,9563,1225,5937.1,56382.6,16265.2,6702.6,58
275000,9075,1363,7632,58096.7,17783.2,8358.6,53
299000,9075,1294,6511,56876.5,16800.3,7280.8,63
350000,9375,2183,6209.6,56385.5,16560.6,6970.3,64
238000,9643,1057,8882.3,57757.8,19237.3,8337.2,63
355000,9150,1825,7920.5,56358,18343.8,8611.6,14
320000,10250,1756,7490.7,55769.5,17920.2,8144.5,64
375000,7320,1352,7695.6,55927.6,18125.1,8351.9,6
260000,8970,1253,9413.5,57916.3,19782.1,8017.5,64
275000,9915,2172,8740.6,56990.9,19154.8,8962.6,52
405100,9000,1965,7980.8,55461,18397,8566,3
385000,9821,1562,9117.2,56609.8,19546.3,9140.2,2
368000,7950,1967,8826.8,55896.9,19247.5,9422,52
250000,8925,1749,10058,57236.7,20484.3,8367.9,64
257000,8925,1322,10099.9,57136.1,20528.2,8445.7,64
260000,8025,1674,9565.3,56257.1,19987.9,9315.4,62
290000,8925,1039,10147.3,56587.5,20572.5,8921,64
311000,8925,1774,10500.3,56725.8,20925.1,8711.8,64
340000,8025,2049,10331,56004.4,20727.7,9369.3,62
290000,9516,874,10448.1,56156.5,20851.2,9191.6,64
325000,8025,1413,9927.5,55226.1,20275.1,10160.7,11
330000,8025,1569,9872.5,55124,20211.9,10269.7,21
315000,8334,1621,10083.3,55368.9,20438.7,9990.3,56
250000,9678,1278,11401.2,57223.5,21828,8061.9,64
399000,9375,2669,11071.4,62467.7,21126.4,4312.1,59
425000,21474,1710,14063.5,66048.8,24580.3,460.4,59
307000,7500,1913,11542.8,62943.1,21643,3768.5,59
275000,7500,1058,11258.2,62582.4,21313.9,4155.8,59
225000,7500,1280,11589.5,62819.4,21653.3,3849.8,59
326000,7500,1710,13878.5,65490.8,24270.2,966.4,54
525000,7500,2182,13979.4,65445.3,24339.9,969.7,9
230000,7500,1282,8922.5,59580.9,18864.8,7236,57
310000,10000,1633,11559.6,62413.2,21534.1,4156.6,59
350000,7500,1944,14265.6,65640.6,24630.6,727.3,59
380000,8000,2138,8979.8,59532.1,18954,7231,57
265000,8500,1170,12015.4,62801.4,22022.5,3705.7,59
361800,7734,1636,11634.8,62326.2,21592.6,4194.6,11
290000,8000,1083,12507,63336.6,22563.6,3114.7,59
330000,8889,1787,12021.1,62590.8,21981.1,3872.5,46
279000,7500,1094,12718.9,63444.2,22770.9,2971.9,41
194000,7900,1380,14109.2,65097.2,24355.4,1235.2,59
317500,7500,1856,10585,60902.5,20468.4,5646.7,57
390000,9225,1879,11339.4,61714.3,21208.1,4770.5,57
270000,8000,1133,9264.4,59575.1,19287.6,7082.7,57
320000,7800,1663,14098,64970.2,24314,1341.1,29
265000,7500,1005,14756.3,65744.3,25064.8,516.9,29
335000,7500,1243,14883.5,65820.7,25190.6,425.1,9
4.00E+05,9225,1602,12342,62519.6,22249.6,3827.8,16
280000,8000,1202,13468.3,63900.4,23521.2,2398.8,59
259900,8250,1830,12657.5,62885.9,22605.1,3472,45
390000,9227,2065,8866.3,58824.9,19029.4,7730.4,41
440000,9375,1752,11070.3,61073.9,21009.3,5324.9,16
250000,7500,1744,14138.2,64573.3,24249.6,1662.4,16
368000,7500,1744,14138.2,64573.3,24249.6,1662.4,16
320000,9500,1328,9299.3,59220.8,19430.7,7297.7,16
375000,7500,1605,8900.9,58801.8,19076,7734.5,6
265000,7700,1504,14956.5,65459.7,25158.6,700.2,59
290000,7500,1041,13720,63920.1,23744.1,2312.2,11
430000,28337,1354,12693.2,62654.9,22589.7,3539.5,57
329000,7500,1850,8844,58610.1,19055.1,7894.6,57
320000,7500,1748,13511.4,63588.1,23494.5,2667,59
310000,9503,1403,11308.5,61067.2,21289.9,5266.6,57
285000,7500,1756,13556.3,63536,23524.6,2694.8,59
294000,8850,1994,13402.4,63270.3,23335.6,2906.6,58
330000,8000,1462,10554.5,60173.5,20648.6,6116.8,16
328000,8250,1609,15195.3,65337.1,25334.4,715.9,59
275000,8325,1074,13494.2,63227.7,23410.2,2871.9,59
250000,7500,1541,14270.4,64162,24276.9,1932.2,59
279900,11261,1074,11764.1,61343.5,21769.3,4842,57
250000,8250,1789,10738.1,60050.9,20889.2,6073.9,47
365500,9000,1657,14387.1,63857.3,24320.5,2046.7,16
275000,8250,1328,10697.5,59861.7,20883.2,6191.9,57
291000,8250,1680,9751,58797.7,20027.2,7303.3,57
250000,7500,935,13360.9,62451.7,23358.3,3370.9,60
237500,7500,998,12183.7,61205.9,22286.9,4674.9,59
290000,7910,1166,12119.4,61132.1,22228.4,4747.3,16
190000,7500,1923,15645,64946,25638.2,734.4,21
278000,8157,1164,11952.6,60887.3,22086.7,4971,59
320000,7500,1761,11171.8,60027.5,21383.8,5879.7,57
327000,16120,1831,13188.6,62127.7,23235.3,3565.7,60
357600,7500,2573,15026.1,63944,24944.5,1711.5,61
450000,7500,2400,15473.3,64309.6,25379.8,1290.4,1
285000,7500,2144,15197.2,64020.4,25127,1592.8,61
279900,7500,1320,14382.2,63139.4,24387.9,2471.8,61
358000,7500,2144,15511.1,64282.9,25431.8,1292,46
235000,7500,1137,11371,59813.4,21640.3,5947.8,57
305000,11205,1246,11690.9,60153.9,21937.7,5522.7,57
310000,10000,1058,15815.1,64430,25754.5,1037.7,16
273000,7500,1017,16259,64789.1,26189.8,631.5,16
327000,8250,2095,12310.7,60591.2,22547.5,5040.6,60
269600,7500,2156,10282.6,58238.7,20664.3,7481.3,57
225000,10000,1015,16387.9,64858.7,26324.4,537.1,61
269900,7500,1230,14394.5,62732.2,24491,2737.5,40
272700,7500,1038,16265.8,64626.9,26236.5,775.8,61
310000,7500,1442,14983.5,63253.6,25056.4,2189.4,21
320000,7500,1562,10529,58137.2,20927.7,7475.4,16
310000,7500,2126,12860.1,60844,23111.7,4643.2,40
325000,7500,1486,12795.9,60770.9,23052.3,4739.1,16
286000,8000,1536,12732.5,60698.6,22993.8,4815.2,60
270000,7500,1078,12710.9,60518.7,22995.4,4966.7,55
3.00E+05,7500,1679,16024.8,64122,26068,1236.8,61
385000,17097,2107,14869.5,62891.9,25002.4,2415.3,61
330000,7500,2135,14520.9,62359.7,24701.4,3017.3,55
270000,7500,1449,12929.5,60555.4,23226.4,4871.5,60
250000,7500,1118,16284.7,64214.6,26346.7,1081.9,61
290000,7500,1483,12747.6,60309.6,23062.1,5106.1,60
352000,8000,2008,12041.6,59398.4,22406.4,6048.8,57
360000,8250,1907,11632.8,58737.1,22030.4,6680.9,57
289000,7500,1001,16409.3,64047.7,26519.7,1185.8,16
426500,8289,1756,11353.7,58177.6,21771.2,7244.9,6
379000,7500,2149,16120.8,63653.3,26265.3,1568.2,61
286000,7500,1493,14515,61864.5,24771.4,3409.7,60
305000,7500,1126,17213.7,64786.6,27293.1,351.3,16
355000,9158,2228,12453.3,59277.9,22844.9,6052.3,57
210000,7500,931,17207.8,64648.5,27311.6,460.4,61
290000,7500,1146,14967.8,62130.4,25227.4,3060.8,16
342500,8800,1764,14812.6,61739.4,25108.3,3405.6,40
350000,7500,1960,14247.8,61082,24575.9,4106.9,26
232000,8250,1429,12223.3,58520.8,22644.5,6712.6,57
232000,8250,1429,12223.3,58520.8,22644.5,6712.6,57
210000,7500,1813,17108.5,64238.6,27269,824.3,61
295000,10000,1357,16765.6,63851.9,26949.3,1181.8,61
217500,7500,1118,16428.2,63392.6,26645.7,1663.5,61
350000,12411,1838,11575.2,57338.3,22002.4,7863.3,57
320000,7500,1989,11496,56737.4,21906.7,8446.8,62
190000,3850,1178,14977.6,61093.6,25343.5,3914.1,31
355000,7875,1758,12761,58245.6,23190.5,6825.7,53
